09/11/19 10:12,VFL Oslo  -  VFL Athens,,5,Season 62040
09/11/19 10:12,VFL Ankara  -  VFL Amsterdam,,5,Season 62040
09/11/19 10:12,VFL Vienna  -  VFL Bern,,5,Season 62040
09/11/19 10:12,VFL Edinburgh  -  VFL Berlin,,5,Season 62040
09/11/19 10:12,VFL Madrid  -  VFL Paris,,5,Season 62040
09/11/19 10:12,VFL Lisbon  -  VFL London,,5,Season 62040
09/11/19 10:12,VFL Stockholm  -  VFL Copenhagen,,5,Season 62040
09/11/19 10:17,VFL London  -  VFL Rome,,6,Season 62040
09/11/19 10:17,VFL Brussels  -  VFL Vienna,,6,Season 62040
09/11/19 10:17,VFL Paris  -  VFL Lisbon,,6,Season 62040
09/11/19 10:17,VFL Bern  -  VFL Edinburgh,,6,Season 62040
09/11/19 10:17,VFL Amsterdam  -  VFL Madrid,,6,Season 62040
09/11/19 10:17,VFL Copenhagen  -  VFL Ankara,,6,Season 62040
09/11/19 10:17,VFL Berlin  -  VFL Oslo,,6,Season 62040
09/11/19 10:17,VFL Athens  -  VFL Stockholm,,6,Season 62040
09/11/19 10:22,VFL Rome  -  VFL Paris,,7,Season 62040
09/11/19 10:22,VFL Vienna  -  VFL London,,7,Season 62040
09/11/19 10:22,VFL Stockholm  -  VFL Berlin,,7,Season 62040
09/11/19 10:22,VFL Lisbon  -  VFL Amsterdam,,7,Season 62040
09/11/19 10:22,VFL Oslo  -  VFL Edinburgh,,7,Season 62040
09/11/19 10:22,VFL Brussels  -  VFL Bern,,7,Season 62040
09/11/19 10:22,VFL Madrid  -  VFL Copenhagen,,7,Season 62040
09/11/19 10:22,VFL Ankara  -  VFL Athens,,7,Season 62040
09/11/19 10:26,VFL Edinburgh  -  VFL Stockholm,,8,Season 62040
09/11/19 10:26,VFL Berlin  -  VFL Ankara,,8,Season 62040
09/11/19 10:26,VFL Copenhagen  -  VFL Lisbon,,8,Season 62040
09/11/19 10:26,VFL Paris  -  VFL Vienna,,8,Season 62040
09/11/19 10:26,VFL London  -  VFL Brussels,,8,Season 62040
09/11/19 10:26,VFL Bern  -  VFL Oslo,,8,Season 62040
09/11/19 10:26,VFL Amsterdam  -  VFL Rome,,8,Season 62040
09/11/19 10:26,VFL Athens  -  VFL Madrid,,8,Season 62040
09/11/19 10:31,VFL Vienna  -  VFL Amsterdam,,9,Season 62040
09/11/19 10:31,VFL Ankara  -  VFL Edinburgh,,9,Season 62040
09/11/19 10:31,VFL Madrid  -  VFL Berlin,,9,Season 62040
09/11/19 10:31,VFL Lisbon  -  VFL Athens,,9,Season 62040
09/11/19 10:31,VFL Rome  -  VFL Copenhagen,,9,Season 62040
09/11/19 10:31,VFL London  -  VFL Bern,,9,Season 62040
09/11/19 10:31,VFL Brussels  -  VFL Paris,,9,Season 62040
09/11/19 10:31,VFL Stockholm  -  VFL Oslo,,9,Season 62040
09/11/19 10:35,VFL Paris  -  VFL London,,10,Season 62040
09/11/19 10:35,VFL Bern  -  VFL Stockholm,,10,Season 62040
09/11/19 10:35,VFL Edinburgh  -  VFL Madrid,,10,Season 62040
09/11/19 10:35,VFL Berlin  -  VFL Lisbon,,10,Season 62040
09/11/19 10:35,VFL Copenhagen  -  VFL Vienna,,10,Season 62040
09/11/19 10:35,VFL Athens  -  VFL Rome,,10,Season 62040
09/11/19 10:35,VFL Amsterdam  -  VFL Brussels,,10,Season 62040
09/11/19 10:35,VFL Oslo  -  VFL Ankara,,10,Season 62040
09/11/19 10:40,VFL Lisbon  -  VFL Edinburgh,,11,Season 62040
09/11/19 10:40,VFL Brussels  -  VFL Copenhagen,,11,Season 62040
09/11/19 10:40,VFL Paris  -  VFL Bern,,11,Season 62040
09/11/19 10:40,VFL Madrid  -  VFL Oslo,,11,Season 62040
09/11/19 10:40,VFL Rome  -  VFL Berlin,,11,Season 62040
09/11/19 10:40,VFL Ankara  -  VFL Stockholm,,11,Season 62040
09/11/19 10:40,VFL Vienna  -  VFL Athens,,11,Season 62040
09/11/19 10:40,VFL London  -  VFL Amsterdam,,11,Season 62040
09/11/19 10:44,VFL Athens  -  VFL Brussels,,12,Season 62040
09/11/19 10:44,VFL Berlin  -  VFL Vienna,,12,Season 62040
09/11/19 10:44,VFL Bern  -  VFL Ankara,,12,Season 62040
09/11/19 10:44,VFL Stockholm  -  VFL Madrid,,12,Season 62040
09/11/19 10:44,VFL Edinburgh  -  VFL Rome,,12,Season 62040
09/11/19 10:44,VFL Copenhagen  -  VFL London,,12,Season 62040
09/11/19 10:44,VFL Amsterdam  -  VFL Paris,,12,Season 62040
09/11/19 10:44,VFL Oslo  -  VFL Lisbon,,12,Season 62040
09/11/19 10:49,VFL Lisbon  -  VFL Stockholm,,13,Season 62040
09/11/19 10:49,VFL Vienna  -  VFL Edinburgh,,13,Season 62040
09/11/19 10:49,VFL Paris  -  VFL Copenhagen,,13,Season 62040
09/11/19 10:49,VFL Madrid  -  VFL Ankara,,13,Season 62040
09/11/19 10:49,VFL Brussels  -  VFL Berlin,,13,Season 62040
09/11/19 10:49,VFL Rome  -  VFL Oslo,,13,Season 62040
09/11/19 10:49,VFL London  -  VFL Athens,,13,Season 62040
09/11/19 10:49,VFL Amsterdam  -  VFL Bern,,13,Season 62040
09/11/19 10:54,VFL Ankara  -  VFL Lisbon,,14,Season 62040
09/11/19 10:54,VFL Athens  -  VFL Paris,,14,Season 62040
09/11/19 10:54,VFL Stockholm  -  VFL Rome,,14,Season 62040
09/11/19 10:54,VFL Berlin  -  VFL London,,14,Season 62040
09/11/19 10:54,VFL Bern  -  VFL Madrid,,14,Season 62040
09/11/19 10:54,VFL Oslo  -  VFL Vienna,,14,Season 62040
09/11/19 10:54,VFL Edinburgh  -  VFL Brussels,,14,Season 62040
09/11/19 10:54,VFL Copenhagen  -  VFL Amsterdam,,14,Season 62040
09/11/19 10:58,VFL Lisbon  -  VFL Madrid,,15,Season 62040
09/11/19 10:58,VFL Brussels  -  VFL Oslo,,15,Season 62040
09/11/19 10:58,VFL London  -  VFL Edinburgh,,15,Season 62040
09/11/19 10:58,VFL Copenhagen  -  VFL Bern,,15,Season 62040
09/11/19 10:58,VFL Rome  -  VFL Ankara,,15,Season 62040
09/11/19 10:58,VFL Paris  -  VFL Berlin,,15,Season 62040
09/11/19 10:58,VFL Vienna  -  VFL Stockholm,,15,Season 62040
09/11/19 10:58,VFL Amsterdam  -  VFL Athens,,15,Season 62040
09/11/19 11:03,VFL Bern  -  VFL Lisbon,,16,Season 62040
09/11/19 11:03,VFL Rome  -  VFL Madrid,,16,Season 62040
09/11/19 11:03,VFL Vienna  -  VFL Ankara,,16,Season 62040
09/11/19 11:03,VFL Copenhagen  -  VFL Athens,,16,Season 62040
09/11/19 11:03,VFL Paris  -  VFL Edinburgh,,16,Season 62040
09/11/19 11:03,VFL London  -  VFL Oslo,,16,Season 62040
09/11/19 11:03,VFL Brussels  -  VFL Stockholm,,16,Season 62040
09/11/19 11:03,VFL Amsterdam  -  VFL Berlin,,16,Season 62040
09/11/19 11:07,VFL Stockholm  -  VFL London,,17,Season 62040
09/11/19 11:07,VFL Edinburgh  -  VFL Amsterdam,,17,Season 62040
09/11/19 11:07,VFL Oslo  -  VFL Paris,,17,Season 62040
09/11/19 11:07,VFL Lisbon  -  VFL Rome,,17,Season 62040
09/11/19 11:07,VFL Ankara  -  VFL Brussels,,17,Season 62040
09/11/19 11:07,VFL Athens  -  VFL Bern,,17,Season 62040
09/11/19 11:07,VFL Berlin  -  VFL Copenhagen,,17,Season 62040
09/11/19 11:07,VFL Madrid  -  VFL Vienna,,17,Season 62040
09/11/19 11:12,VFL Copenhagen  -  VFL Edinburgh,,18,Season 62040
09/11/19 11:12,VFL Vienna  -  VFL Lisbon,,18,Season 62040
09/11/19 11:12,VFL Athens  -  VFL Berlin,,18,Season 62040
09/11/19 11:12,VFL Brussels  -  VFL Madrid,,18,Season 62040
09/11/19 11:12,VFL Amsterdam  -  VFL Oslo,,18,Season 62040
09/11/19 11:12,VFL London  -  VFL Ankara,,18,Season 62040
09/11/19 11:12,VFL Paris  -  VFL Stockholm,,18,Season 62040
09/11/19 11:12,VFL Bern  -  VFL Rome,,18,Season 62040
09/11/19 11:17,VFL Lisbon  -  VFL Brussels,,19,Season 62040
09/11/19 11:17,VFL Berlin  -  VFL Bern,,19,Season 62040
09/11/19 11:17,VFL Ankara  -  VFL Paris,,19,Season 62040
09/11/19 11:17,VFL Stockholm  -  VFL Amsterdam,,19,Season 62040
09/11/19 11:17,VFL Edinburgh  -  VFL Athens,,19,Season 62040
09/11/19 11:17,VFL Rome  -  VFL Vienna,,19,Season 62040
09/11/19 11:17,VFL Oslo  -  VFL Copenhagen,,19,Season 62040
09/11/19 11:17,VFL Madrid  -  VFL London,,19,Season 62040
09/11/19 11:21,VFL Paris  -  VFL Madrid,,20,Season 62040
09/11/19 11:21,VFL London  -  VFL Lisbon,,20,Season 62040
09/11/19 11:21,VFL Amsterdam  -  VFL Ankara,,20,Season 62040
09/11/19 11:21,VFL Brussels  -  VFL Rome,,20,Season 62040
09/11/19 11:21,VFL Bern  -  VFL Vienna,,20,Season 62040
09/11/19 11:21,VFL Athens  -  VFL Oslo,,20,Season 62040
09/11/19 11:21,VFL Berlin  -  VFL Edinburgh,,20,Season 62040
09/11/19 11:21,VFL Copenhagen  -  VFL Stockholm,,20,Season 62040
09/11/19 11:26,VFL Edinburgh  -  VFL Bern,,21,Season 62040
09/11/19 11:26,VFL Vienna  -  VFL Brussels,,21,Season 62040
09/11/19 11:26,VFL Ankara  -  VFL Copenhagen,,21,Season 62040
09/11/19 11:26,VFL Madrid  -  VFL Amsterdam,,21,Season 62040
09/11/19 11:26,VFL Lisbon  -  VFL Paris,,21,Season 62040
09/11/19 11:26,VFL Rome  -  VFL London,,21,Season 62040
09/11/19 11:26,VFL Stockholm  -  VFL Athens,,21,Season 62040
09/11/19 11:26,VFL Oslo  -  VFL Berlin,,21,Season 62040
09/11/19 11:30,VFL Amsterdam  -  VFL Lisbon,,22,Season 62040
09/11/19 11:30,VFL Edinburgh  -  VFL Oslo,,22,Season 62040
09/11/19 11:30,VFL Athens  -  VFL Ankara,,22,Season 62040
09/11/19 11:30,VFL Bern  -  VFL Brussels,,22,Season 62040
09/11/19 11:30,VFL London  -  VFL Vienna,,22,Season 62040
09/11/19 11:30,VFL Copenhagen  -  VFL Madrid,,22,Season 62040
09/11/19 11:30,VFL Paris  -  VFL Rome,,22,Season 62040
09/11/19 11:30,VFL Berlin  -  VFL Stockholm,,22,Season 62040
09/11/19 11:35,VFL Ankara  -  VFL Berlin,,23,Season 62040
09/11/19 11:35,VFL Oslo  -  VFL Bern,,23,Season 62040
09/11/19 11:35,VFL Stockholm  -  VFL Edinburgh,,23,Season 62040
09/11/19 11:35,VFL Rome  -  VFL Amsterdam,,23,Season 62040
09/11/19 11:35,VFL Brussels  -  VFL London,,23,Season 62040
09/11/19 11:35,VFL Madrid  -  VFL Athens,,23,Season 62040
09/11/19 11:35,VFL Vienna  -  VFL Paris,,23,Season 62040
09/11/19 11:35,VFL Lisbon  -  VFL Copenhagen,,23,Season 62040
09/11/19 11:39,VFL Berlin  -  VFL Madrid,,24,Season 62040
09/11/19 11:39,VFL Oslo  -  VFL Stockholm,,24,Season 62040
09/11/19 11:39,VFL Paris  -  VFL Brussels,,24,Season 62040
09/11/19 11:39,VFL Edinburgh  -  VFL Ankara,,24,Season 62040
09/11/19 11:39,VFL Copenhagen  -  VFL Rome,,24,Season 62040
09/11/19 11:39,VFL Amsterdam  -  VFL Vienna,,24,Season 62040
09/11/19 11:39,VFL Athens  -  VFL Lisbon,,24,Season 62040
09/11/19 11:39,VFL Bern  -  VFL London,,24,Season 62040
09/11/19 11:44,VFL London  -  VFL Paris,,25,Season 62040
09/11/19 11:44,VFL Madrid  -  VFL Edinburgh,,25,Season 62040
09/11/19 11:44,VFL Rome  -  VFL Athens,,25,Season 62040
09/11/19 11:44,VFL Vienna  -  VFL Copenhagen,,25,Season 62040
09/11/19 11:44,VFL Ankara  -  VFL Oslo,,25,Season 62040
09/11/19 11:44,VFL Lisbon  -  VFL Berlin,,25,Season 62040
09/11/19 11:44,VFL Brussels  -  VFL Amsterdam,,25,Season 62040
09/11/19 11:44,VFL Stockholm  -  VFL Bern,,25,Season 62040
09/11/19 11:49,VFL Stockholm  -  VFL Ankara,,26,Season 62040
09/11/19 11:49,VFL Berlin  -  VFL Rome,,26,Season 62040
09/11/19 11:49,VFL Bern  -  VFL Paris,,26,Season 62040
09/11/19 11:49,VFL Amsterdam  -  VFL London,,26,Season 62040
09/11/19 11:49,VFL Copenhagen  -  VFL Brussels,,26,Season 62040
09/11/19 11:49,VFL Edinburgh  -  VFL Lisbon,,26,Season 62040
09/11/19 11:49,VFL Athens  -  VFL Vienna,,26,Season 62040
09/11/19 11:49,VFL Oslo  -  VFL Madrid,,26,Season 62040
09/11/19 11:53,VFL Paris  -  VFL Amsterdam,,27,Season 62040
09/11/19 11:53,VFL Vienna  -  VFL Berlin,,27,Season 62040
09/11/19 11:53,VFL Rome  -  VFL Edinburgh,,27,Season 62040
09/11/19 11:53,VFL London  -  VFL Copenhagen,,27,Season 62040
09/11/19 11:53,VFL Ankara  -  VFL Bern,,27,Season 62040
09/11/19 11:53,VFL Brussels  -  VFL Athens,,27,Season 62040
09/11/19 11:53,VFL Lisbon  -  VFL Oslo,,27,Season 62040
09/11/19 11:53,VFL Madrid  -  VFL Stockholm,,27,Season 62040
09/11/19 11:58,VFL Edinburgh  -  VFL Vienna,,28,Season 62040
09/11/19 11:58,VFL Athens  -  VFL London,,28,Season 62040
09/11/19 11:58,VFL Berlin  -  VFL Brussels,,28,Season 62040
09/11/19 11:58,VFL Copenhagen  -  VFL Paris,,28,Season 62040
09/11/19 11:58,VFL Ankara  -  VFL Madrid,,28,Season 62040
09/11/19 11:58,VFL Stockholm  -  VFL Lisbon,,28,Season 62040
09/11/19 11:58,VFL Oslo  -  VFL Rome,,28,Season 62040
09/11/19 11:58,VFL Bern  -  VFL Amsterdam,,28,Season 62040
09/11/19 12:02,VFL Madrid  -  VFL Bern,,29,Season 62040
09/11/19 12:02,VFL Brussels  -  VFL Edinburgh,,29,Season 62040
09/11/19 12:02,VFL Paris  -  VFL Athens,,29,Season 62040
09/11/19 12:02,VFL Lisbon  -  VFL Ankara,,29,Season 62040
09/11/19 12:02,VFL Rome  -  VFL Stockholm,,29,Season 62040
09/11/19 12:02,VFL Amsterdam  -  VFL Copenhagen,,29,Season 62040
09/11/19 12:02,VFL London  -  VFL Berlin,,29,Season 62040
09/11/19 12:02,VFL Vienna  -  VFL Oslo,,29,Season 62040
09/11/19 12:07,VFL Ankara  -  VFL Rome,,30,Season 62040
09/11/19 12:07,VFL Madrid  -  VFL Lisbon,,30,Season 62040
09/11/19 12:07,VFL Stockholm  -  VFL Vienna,,30,Season 62040
09/11/19 12:07,VFL Bern  -  VFL Copenhagen,,30,Season 62040
09/11/19 12:07,VFL Edinburgh  -  VFL London,,30,Season 62040
09/11/19 12:07,VFL Athens  -  VFL Amsterdam,,30,Season 62040
09/11/19 12:07,VFL Oslo  -  VFL Brussels,,30,Season 62040
09/11/19 12:07,VFL Berlin  -  VFL Paris,,30,Season 62040
09/11/19 07:33,VFL Paris  -  VFL Stockholm,1:1,1:2,1,Season 62039
09/11/19 07:33,VFL Vienna  -  VFL Edinburgh,0:0,0:0,1,Season 62039
09/11/19 07:33,VFL Bern  -  VFL Copenhagen,0:2,1:2,1,Season 62039
09/11/19 07:33,VFL Amsterdam  -  VFL Athens,2:0,4:0,1,Season 62039
09/11/19 07:33,VFL Berlin  -  VFL Rome,3:0,3:2,1,Season 62039
09/11/19 07:33,VFL Brussels  -  VFL London,1:0,1:1,1,Season 62039
09/11/19 07:33,VFL Ankara  -  VFL Oslo,1:0,1:0,1,Season 62039
09/11/19 07:33,VFL Madrid  -  VFL Lisbon,0:2,0:3,1,Season 62039
09/11/19 07:38,VFL Athens  -  VFL Paris,0:2,0:2,2,Season 62039
09/11/19 07:38,VFL Lisbon  -  VFL Vienna,0:1,2:1,2,Season 62039
09/11/19 07:38,VFL Stockholm  -  VFL Ankara,0:0,1:0,2,Season 62039
09/11/19 07:38,VFL Edinburgh  -  VFL Bern,1:0,2:1,2,Season 62039
09/11/19 07:38,VFL Oslo  -  VFL Brussels,2:0,2:0,2,Season 62039
09/11/19 07:38,VFL Copenhagen  -  VFL Berlin,1:1,1:1,2,Season 62039
09/11/19 07:38,VFL London  -  VFL Madrid,1:0,1:0,2,Season 62039
09/11/19 07:38,VFL Rome  -  VFL Amsterdam,2:1,4:2,2,Season 62039
09/11/19 07:42,VFL Paris  -  VFL Rome,3:1,4:1,3,Season 62039
09/11/19 07:42,VFL Ankara  -  VFL Athens,0:3,2:3,3,Season 62039
09/11/19 07:42,VFL Brussels  -  VFL Stockholm,1:1,2:2,3,Season 62039
09/11/19 07:42,VFL Amsterdam  -  VFL Copenhagen,1:0,2:0,3,Season 62039
09/11/19 07:42,VFL Vienna  -  VFL London,0:3,0:3,3,Season 62039
09/11/19 07:42,VFL Madrid  -  VFL Oslo,3:0,3:0,3,Season 62039
09/11/19 07:42,VFL Lisbon  -  VFL Edinburgh,0:1,0:1,3,Season 62039
09/11/19 07:42,VFL Berlin  -  VFL Bern,0:2,1:2,3,Season 62039
09/11/19 07:47,VFL Rome  -  VFL Ankara,2:1,3:1,4,Season 62039
09/11/19 07:47,VFL London  -  VFL Lisbon,3:1,3:2,4,Season 62039
09/11/19 07:47,VFL Bern  -  VFL Amsterdam,1:1,3:2,4,Season 62039
09/11/19 07:47,VFL Athens  -  VFL Brussels,0:0,1:1,4,Season 62039
09/11/19 07:47,VFL Edinburgh  -  VFL Berlin,0:0,0:0,4,Season 62039
09/11/19 07:47,VFL Copenhagen  -  VFL Paris,0:2,3:2,4,Season 62039
09/11/19 07:47,VFL Oslo  -  VFL Vienna,3:0,3:1,4,Season 62039
09/11/19 07:47,VFL Stockholm  -  VFL Madrid,0:3,0:4,4,Season 62039
09/11/19 07:51,VFL Vienna  -  VFL Stockholm,1:2,3:2,5,Season 62039
09/11/19 07:51,VFL Ankara  -  VFL Copenhagen,1:1,2:1,5,Season 62039
09/11/19 07:51,VFL Paris  -  VFL Bern,1:0,2:0,5,Season 62039
09/11/19 07:51,VFL London  -  VFL Edinburgh,0:0,0:1,5,Season 62039
09/11/19 07:51,VFL Madrid  -  VFL Athens,0:0,1:0,5,Season 62039
09/11/19 07:51,VFL Brussels  -  VFL Rome,1:0,2:0,5,Season 62039
09/11/19 07:51,VFL Amsterdam  -  VFL Berlin,3:0,5:0,5,Season 62039
09/11/19 07:51,VFL Lisbon  -  VFL Oslo,0:0,2:1,5,Season 62039
09/11/19 07:56,VFL Stockholm  -  VFL Lisbon,0:1,0:1,6,Season 62039
09/11/19 07:56,VFL Athens  -  VFL Vienna,1:0,1:1,6,Season 62039
09/11/19 07:56,VFL Berlin  -  VFL Paris,1:0,1:1,6,Season 62039
09/11/19 07:56,VFL Rome  -  VFL Madrid,1:0,2:0,6,Season 62039
09/11/19 07:56,VFL Copenhagen  -  VFL Brussels,1:0,2:1,6,Season 62039
09/11/19 07:56,VFL Edinburgh  -  VFL Amsterdam,0:0,0:0,6,Season 62039
09/11/19 07:56,VFL Bern  -  VFL Ankara,0:0,0:0,6,Season 62039
09/11/19 07:56,VFL Oslo  -  VFL London,0:1,0:1,6,Season 62039
09/11/19 08:01,VFL Brussels  -  VFL Bern,0:1,1:2,7,Season 62039
09/11/19 08:01,VFL Lisbon  -  VFL Athens,1:0,4:0,7,Season 62039
09/11/19 08:01,VFL London  -  VFL Stockholm,1:0,2:0,7,Season 62039
09/11/19 08:01,VFL Madrid  -  VFL Copenhagen,2:1,3:2,7,Season 62039
09/11/19 08:01,VFL Ankara  -  VFL Berlin,3:0,3:0,7,Season 62039
09/11/19 08:01,VFL Oslo  -  VFL Edinburgh,1:0,3:2,7,Season 62039
09/11/19 08:01,VFL Paris  -  VFL Amsterdam,0:1,0:2,7,Season 62039
09/11/19 08:01,VFL Vienna  -  VFL Rome,0:3,2:4,7,Season 62039
09/11/19 08:05,VFL Rome  -  VFL Lisbon,0:0,0:1,8,Season 62039
09/11/19 08:05,VFL Amsterdam  -  VFL Ankara,2:0,3:0,8,Season 62039
09/11/19 08:05,VFL Bern  -  VFL Madrid,0:2,0:4,8,Season 62039
09/11/19 08:05,VFL Stockholm  -  VFL Oslo,0:0,1:0,8,Season 62039
09/11/19 08:05,VFL Edinburgh  -  VFL Paris,1:0,2:0,8,Season 62039
09/11/19 08:05,VFL Copenhagen  -  VFL Vienna,0:1,2:1,8,Season 62039
09/11/19 08:05,VFL Berlin  -  VFL Brussels,1:1,2:2,8,Season 62039
09/11/19 08:05,VFL Athens  -  VFL London,2:1,2:2,8,Season 62039
09/11/19 08:10,VFL Stockholm  -  VFL Edinburgh,2:1,3:1,9,Season 62039
09/11/19 08:10,VFL Vienna  -  VFL Bern,1:1,1:1,9,Season 62039
09/11/19 08:10,VFL Ankara  -  VFL Paris,0:0,0:1,9,Season 62039
09/11/19 08:10,VFL Brussels  -  VFL Amsterdam,0:2,2:3,9,Season 62039
09/11/19 08:10,VFL Madrid  -  VFL Berlin,0:0,1:1,9,Season 62039
09/11/19 08:10,VFL Lisbon  -  VFL Copenhagen,0:1,1:1,9,Season 62039
09/11/19 08:10,VFL London  -  VFL Rome,0:0,1:1,9,Season 62039
09/11/19 08:10,VFL Oslo  -  VFL Athens,1:0,1:1,9,Season 62039
09/11/19 08:14,VFL Rome  -  VFL Oslo,0:2,0:2,10,Season 62039
09/11/19 08:14,VFL Copenhagen  -  VFL London,1:2,2:2,10,Season 62039
09/11/19 08:14,VFL Berlin  -  VFL Vienna,0:2,1:3,10,Season 62039
09/11/19 08:14,VFL Bern  -  VFL Lisbon,0:1,1:2,10,Season 62039
09/11/19 08:14,VFL Edinburgh  -  VFL Ankara,1:0,2:0,10,Season 62039
09/11/19 08:14,VFL Paris  -  VFL Brussels,1:2,1:3,10,Season 62039
09/11/19 08:14,VFL Athens  -  VFL Stockholm,1:2,2:3,10,Season 62039
09/11/19 08:14,VFL Amsterdam  -  VFL Madrid,1:1,1:2,10,Season 62039
09/11/19 08:19,VFL Lisbon  -  VFL Berlin,0:1,0:2,11,Season 62039
09/11/19 08:19,VFL Athens  -  VFL Edinburgh,0:0,0:0,11,Season 62039
09/11/19 08:19,VFL London  -  VFL Bern,2:1,4:2,11,Season 62039
09/11/19 08:19,VFL Madrid  -  VFL Paris,0:0,1:1,11,Season 62039
09/11/19 08:19,VFL Vienna  -  VFL Amsterdam,0:1,0:1,11,Season 62039
09/11/19 08:19,VFL Brussels  -  VFL Ankara,1:1,1:1,11,Season 62039
09/11/19 08:19,VFL Oslo  -  VFL Copenhagen,1:0,1:1,11,Season 62039
09/11/19 08:19,VFL Stockholm  -  VFL Rome,0:1,0:1,11,Season 62039
09/11/19 08:23,VFL Copenhagen  -  VFL Stockholm,0:0,0:0,12,Season 62039
09/11/19 08:23,VFL Rome  -  VFL Athens,0:0,0:0,12,Season 62039
09/11/19 08:23,VFL Edinburgh  -  VFL Brussels,0:1,1:1,12,Season 62039
09/11/19 08:23,VFL Ankara  -  VFL Madrid,0:1,0:5,12,Season 62039
09/11/19 08:23,VFL Bern  -  VFL Oslo,1:0,1:1,12,Season 62039
09/11/19 08:23,VFL Berlin  -  VFL London,0:0,1:0,12,Season 62039
09/11/19 08:23,VFL Paris  -  VFL Vienna,1:1,3:1,12,Season 62039
09/11/19 08:23,VFL Amsterdam  -  VFL Lisbon,1:1,2:1,12,Season 62039
09/11/19 08:28,VFL London  -  VFL Amsterdam,1:0,2:0,13,Season 62039
09/11/19 08:28,VFL Stockholm  -  VFL Bern,0:1,1:1,13,Season 62039
09/11/19 08:28,VFL Oslo  -  VFL Berlin,0:0,0:2,13,Season 62039
09/11/19 08:28,VFL Lisbon  -  VFL Paris,2:0,2:0,13,Season 62039
09/11/19 08:28,VFL Madrid  -  VFL Brussels,3:0,5:0,13,Season 62039
09/11/19 08:28,VFL Athens  -  VFL Copenhagen,1:1,2:1,13,Season 62039
09/11/19 08:28,VFL Rome  -  VFL Edinburgh,2:1,2:1,13,Season 62039
09/11/19 08:28,VFL Vienna  -  VFL Ankara,2:1,2:2,13,Season 62039
09/11/19 08:33,VFL Brussels  -  VFL Vienna,1:0,2:0,14,Season 62039
09/11/19 08:33,VFL Ankara  -  VFL Lisbon,0:2,0:4,14,Season 62039
09/11/19 08:33,VFL Copenhagen  -  VFL Rome,1:0,1:0,14,Season 62039
09/11/19 08:33,VFL Amsterdam  -  VFL Oslo,1:0,2:1,14,Season 62039
09/11/19 08:33,VFL Berlin  -  VFL Stockholm,1:0,1:0,14,Season 62039
09/11/19 08:33,VFL Paris  -  VFL London,1:2,1:3,14,Season 62039
09/11/19 08:33,VFL Edinburgh  -  VFL Madrid,0:1,0:1,14,Season 62039
09/11/19 08:33,VFL Bern  -  VFL Athens,0:0,0:0,14,Season 62039
09/11/19 08:37,VFL Stockholm  -  VFL Amsterdam,2:2,2:2,15,Season 62039
09/11/19 08:37,VFL London  -  VFL Ankara,2:2,4:2,15,Season 62039
09/11/19 08:37,VFL Oslo  -  VFL Paris,3:0,5:0,15,Season 62039
